k,psiUnw,sUsed,v_cmd
534,5.06802322654657,0.999999999999091,3.30274472259049
535,5.06802322654657,0.999999999999091,3.30274472259049
536,5.06802322654657,0.999999999999091,3.30274472259049
537,5.06802322654657,0.999999999999091,3.30274472259049
538,5.06802322654657,0.999999999999091,3.30274472259049
539,5.06802322654657,0.999999999999091,3.30274472259049
540,5.06802322654657,0.999999999999091,3.30274472259049
541,5.06802322654657,0.999999999999091,3.30274472259049
542,5.06802322654657,0.999999999999091,3.30274472259049
543,5.06802322654657,0.999999999999091,3.30274472259049
544,5.06802322654657,0.999999999999091,3.30274472259049
545,NaN,0,NaN
546,NaN,0,NaN
547,NaN,0,NaN
548,NaN,0,NaN
549,NaN,0,NaN
550,NaN,0,NaN
551,NaN,0,NaN
552,NaN,0,NaN
553,NaN,0,NaN
554,NaN,0,NaN
555,NaN,0,NaN
556,NaN,0,NaN
557,NaN,0,NaN
558,NaN,0,NaN
559,NaN,0,NaN
560,NaN,0,NaN
561,NaN,0,NaN
562,NaN,0,NaN
563,NaN,0,NaN
564,NaN,0,NaN
565,NaN,0,NaN
566,NaN,0,NaN
567,NaN,0,NaN
568,NaN,0,NaN
569,NaN,0,NaN
570,NaN,0,NaN
571,NaN,0,NaN
572,NaN,0,NaN
573,NaN,0,NaN
574,NaN,0,NaN
575,NaN,0,NaN
576,NaN,0,NaN
577,NaN,0,NaN
578,NaN,0,NaN
579,NaN,0,NaN
580,NaN,0,NaN
581,NaN,0,NaN
582,NaN,0,NaN
583,NaN,0,NaN
584,NaN,0,NaN
585,NaN,0,NaN
586,NaN,0,NaN
587,NaN,0,NaN
588,NaN,0,NaN
589,NaN,0,NaN
590,NaN,0,NaN
591,NaN,0,NaN
592,NaN,0,NaN
593,NaN,0,NaN
594,NaN,0,NaN
595,NaN,0,NaN
596,NaN,0,NaN
597,NaN,0,NaN
598,NaN,0,NaN
599,NaN,0,NaN
600,NaN,0,NaN
